date,home_team,away_team,team,scorer,minute,own_goal,penalty
2017-03-09,Belarus,Suecia,Suecia,Emil Forsberg,18.0,False,False
2017-03-09,Belarus,Suecia,Suecia,Christoffer Nyman,24.0,False,False
2017-03-09,Belarus,Suecia,Suecia,Marcus Berg,37.0,False,False
2017-03-09,Belarus,Suecia,Suecia,Andreas Granqvist,84.0,False,False
2017-03-09,Gibraltar,Bosnia y Herzegovina,Bosnia y Herzegovina,Edin Deko,35.0,False,False
2017-03-09,Gibraltar,Bosnia y Herzegovina,Bosnia y Herzegovina,Kenan Kodro,65.0,False,False
2017-03-09,Gibraltar,Bosnia y Herzegovina,Bosnia y Herzegovina,Senad Luli?,83.0,False,False
2017-03-09,Gibraltar,Bosnia y Herzegovina,Bosnia y Herzegovina,Edin Deko,85.0,False,False
2017-03-09,Greece,Bélgica,Bélgica,Jan Vertonghen,70.0,False,False
2017-03-09,Greece,Bélgica,Bélgica,Romelu Lukaku,74.0,False,False
2017-03-09,Hungary,Portugal,Portugal,André Silva,48.0,False,False
2017-03-09,Latvia,Suiza,Suiza,Haris Seferovic,9.0,False,False
2017-03-09,Latvia,Suiza,Suiza,Blerim Demaili,54.0,False,False
2017-03-09,Latvia,Suiza,Suiza,Ricardo Rodríguez,58.0,False,False
2017-03-09,Países Bajos,Bulgaria,Países Bajos,Davy Pröpper,7.0,False,False
2017-03-09,Países Bajos,Bulgaria,Países Bajos,Arjen Robben,67.0,False,False
2017-03-09,Países Bajos,Bulgaria,Países Bajos,Davy Pröpper,80.0,False,False
2017-04-09,Inglaterra,Slovakia,Inglaterra,Eric Dier,37.0,False,False
2017-04-09,Inglaterra,Slovakia,Inglaterra,Marcus Rashford,59.0,False,False
2017-04-09,Alemania,Noruega,Alemania,Mesut Özil,10.0,False,False
2017-04-09,Alemania,Noruega,Alemania,Julian Draxler,17.0,False,False
2017-04-09,Alemania,Noruega,Alemania,Timo Werner,21.0,False,False
2017-04-09,Alemania,Noruega,Alemania,Timo Werner,40.0,False,False
2017-04-09,Alemania,Noruega,Alemania,Leon Goretzka,50.0,False,False
2017-04-09,Alemania,Noruega,Alemania,Mario Gómez,79.0,False,False
2017-04-09,Scotland,Malta,Scotland,Christophe Berra,9.0,False,False
2017-04-09,Scotland,Malta,Scotland,Leigh Griffiths,49.0,False,False
2017-05-09,Argentina,Venezuela,Argentina,Rolf Feltscher,54.0,False,False
2017-05-09,Australia,Thailand,Australia,Tomi Juric,69.0,False,False
2017-05-09,Australia,Thailand,Australia,Mathew Leckie,86.0,False,False
2017-05-09,Austria,Georgia,Austria,Louis Schaub,43.0,False,False
2017-05-09,Burkina Faso,Senegal,Senegal,Ismaïla Sarr,26.0,False,False
2017-05-09,Burkina Faso,Senegal,Senegal,Sadio Mané,75.0,False,False
2017-05-09,Colombia,Brasil,Brasil,Willian,45.0,False,False
2017-05-09,Colombia,Brasil,Colombia,Radamel Falcao,56.0,False,False
2017-05-09,RD Congo,Ghana,Ghana,Richmond Boakye,22.0,False,False
2017-05-09,RD Congo,Ghana,Ghana,Thomas Partey,26.0,False,False
2017-05-09,RD Congo,Ghana,RD Congo,Vladis-Emmerson Illoy-Ayyet,43.0,False,False
2017-05-09,RD Congo,Ghana,Ghana,Richmond Boakye,45.0,False,False
2017-05-09,RD Congo,Ghana,Ghana,Thomas Partey,68.0,False,False
2017-05-09,RD Congo,Ghana,Ghana,Richmond Boakye,84.0,False,False
2017-05-09,Costa Rica,México,México,Cristian Gamboa,42.0,False,False
2017-05-09,RD Congo,Túnez,RD Congo,Chancel Mbemba,10.0,False,False
2017-05-09,RD Congo,Túnez,RD Congo,Paul-José M'Poku,47.0,False,False
2017-05-09,RD Congo,Túnez,Túnez,Wilfred Moke,77.0,False,False
2017-05-09,RD Congo,Túnez,Túnez,Anice Badri,78.0,False,False
2017-05-09,Ecuador,Perú,Ecuador,Enner Valencia,79.0,False,False
2017-05-09,Egipto,Uganda,Egipto,Mohamed Salah,6.0,False,False
2017-05-09,Honduras,Estados Unidos,Estados Unidos,Bobby Wood,85.0,False,False
2017-05-09,Iran,Syria,Iran,Sardar Azmoun,45.0,False,False
2017-05-09,Iran,Syria,Iran,Sardar Azmoun,64.0,False,False
2017-05-09,Iraq,United Arab Emirates,Iraq,Aymen Hussein,29.0,False,False
2017-05-09,Costa de Marfil,Gabon,Costa de Marfil,Maxwel Cornet,58.0,False,False
2017-05-09,Liechtenstein,España,España,Sergio Ramos,3.0,False,False
2017-05-09,Liechtenstein,España,España,Álvaro Morata,15.0,False,False
2017-05-09,Liechtenstein,España,España,Isco,16.0,False,False
2017-05-09,Liechtenstein,España,España,David Silva,39.0,False,False
2017-05-09,Liechtenstein,España,España,Iago Aspas,51.0,False,False
2017-05-09,Liechtenstein,España,España,Álvaro Morata,54.0,False,False
2017-05-09,Liechtenstein,España,España,Iago Aspas,63.0,False,False
2017-05-09,Liechtenstein,España,España,Maximilian Göppel,89.0,False,False
2017-05-09,Panamá,Trinidad And Tobago,Panamá,Gabriel Torres,39.0,False,False
2017-05-09,Panamá,Trinidad And Tobago,Panamá,Carlyle Mitchell,58.0,False,False
2017-05-09,Panamá,Trinidad And Tobago,Panamá,Abdiel Arroyo,85.0,False,False
2017-05-09,Paraguay,Uruguay,Uruguay,Federico Valverde,76.0,False,False
2017-05-09,Paraguay,Uruguay,Uruguay,Gustavo Gómez,80.0,False,False
2017-05-09,Paraguay,Uruguay,Paraguay,Ángel Romero,88.0,False,False
2017-05-09,Qatar,China,Qatar,Akram Afif,47.0,False,False
2017-05-09,Arabia Saudita,Japón,Arabia Saudita,Fahad Al-Muwallad,63.0,False,False
2017-05-09,Solomon Islands,Nueva Zelanda,Nueva Zelanda,Myer Bevan,14.0,False,False
2017-05-09,Solomon Islands,Nueva Zelanda,Nueva Zelanda,Nelson Sale,21.0,False,False
2017-05-09,South Africa,Cape Verde,Cape Verde,Garry Rodrigues,51.0,False,False
2017-05-09,South Africa,Cape Verde,Cape Verde,Garry Rodrigues,66.0,False,False
2017-05-09,South Africa,Cape Verde,South Africa,Andile Jali,89.0,False,False
2017-05-09,Turquía,Croacia,Turquía,Cenk Tosun,75.0,False,False
2017-05-10,Azerbaijan,Czech Republic,Czech Republic,Jan Kopic,35.0,False,False
2017-05-10,Azerbaijan,Czech Republic,Czech Republic,Antonín Barák,66.0,False,False
2017-05-10,Chile,Ecuador,Ecuador,Romario Ibarra,82.0,False,False
2017-05-10,Colombia,Paraguay,Colombia,Radamel Falcao,79.0,False,False
2017-05-10,Colombia,Paraguay,Paraguay,Óscar Cardozo,89.0,False,False
2017-05-10,Colombia,Paraguay,Paraguay,Antonio Sanabria,90.0,False,False
2017-05-10,Inglaterra,Slovenia,Inglaterra,Harry Kane,90.0,False,False
2017-05-10,Northern Ireland,Alemania,Alemania,Sebastian Rudy,2.0,False,False
2017-05-10,Northern Ireland,Alemania,Alemania,Sandro Wagner,21.0,False,False
2017-05-10,Northern Ireland,Alemania,Alemania,Joshua Kimmich,86.0,False,False
2017-05-10,San Marino,Noruega,Noruega,Markus Henriksen,8.0,False,False
2017-05-10,San Marino,Noruega,Noruega,Joshua King,14.0,False,False
2017-05-10,San Marino,Noruega,Noruega,Joshua King,17.0,False,False
2017-05-10,San Marino,Noruega,Noruega,Mohamed Elyounoussi,39.0,False,False
2017-05-10,San Marino,Noruega,Noruega,Mohamed Elyounoussi,48.0,False,False
2017-05-10,San Marino,Noruega,Noruega,Ole Selnæs,58.0,False,False
2017-05-10,San Marino,Noruega,Noruega,Mohamed Elyounoussi,68.0,False,False
2017-05-10,San Marino,Noruega,Noruega,Martin Linnes,86.0,False,False
2017-05-10,Scotland,Slovakia,Scotland,Martin krtel,89.0,False,False
2017-05-10,Syria,Australia,Australia,Robbie Kruse,40.0,False,False
2017-06-10,Austria,Serbia,Austria,Guido Burgstaller,25.0,False,False
2017-06-10,Austria,Serbia,Austria,Marko Arnautovi?,76.0,False,False
2017-06-10,Austria,Serbia,Austria,Louis Schaub,89.0,False,False
2017-06-10,Croacia,Finland,Croacia,Mario Manduki?,57.0,False,False
2017-06-10,México,Trinidad And Tobago,México,Hirving Lozano,78.0,False,False
2017-06-10,México,Trinidad And Tobago,México,Javier Hernández,88.0,False,False
2017-06-10,México,Trinidad And Tobago,México,Héctor Herrera,90.0,False,False
2017-06-10,España,Albania,España,Rodrigo,16.0,False,False
2017-06-10,España,Albania,España,Isco,24.0,False,False
2017-06-10,España,Albania,España,Thiago Alcântara,27.0,False,False
2017-06-10,Estados Unidos,Panamá,Estados Unidos,Christian Pulisic,8.0,False,False
2017-06-10,Estados Unidos,Panamá,Estados Unidos,Jozy Altidore,19.0,False,False
2017-06-10,Estados Unidos,Panamá,Estados Unidos,Jozy Altidore,43.0,False,False
2017-06-10,Estados Unidos,Panamá,Estados Unidos,Bobby Wood,63.0,False,False
2017-07-10,Andorra,Portugal,Portugal,Cristiano Ronaldo,63.0,False,False
2017-07-10,Andorra,Portugal,Portugal,André Silva,86.0,False,False
2017-07-10,Belarus,Países Bajos,Países Bajos,Davy Pröpper,25.0,False,False
2017-07-10,Belarus,Países Bajos,Países Bajos,Arjen Robben,84.0,False,False
2017-07-10,Belarus,Países Bajos,Países Bajos,Memphis Depay,90.0,False,False
2017-07-10,Bosnia y Herzegovina,Bélgica,Bélgica,Thomas Meunier,4.0,False,False
2017-07-10,Bosnia y Herzegovina,Bélgica,Bosnia y Herzegovina,Haris Medunjanin,30.0,False,False
2017-07-10,Bosnia y Herzegovina,Bélgica,Bosnia y Herzegovina,Edin Vi?a,39.0,False,False
2017-07-10,Bosnia y Herzegovina,Bélgica,Bélgica,Michy Batshuayi,59.0,False,False
2017-07-10,Bosnia y Herzegovina,Bélgica,Bélgica,Jan Vertonghen,68.0,False,False
2017-07-10,Bosnia y Herzegovina,Bélgica,Bosnia y Herzegovina,Dario ?umi?,82.0,False,False
2017-07-10,Bosnia y Herzegovina,Bélgica,Bélgica,Yannick Carrasco,84.0,False,False
2017-07-10,Bulgaria,Francia,Francia,Blaise Matuidi,3.0,False,False
2017-07-10,Cape Verde,Senegal,Senegal,Diafra Sakho,82.0,False,False
2017-07-10,Cape Verde,Senegal,Senegal,Cheikh N'Doye,90.0,False,False
2017-07-10,Guinea,Túnez,Túnez,Youssef Msakni,45.0,False,False
2017-07-10,Guinea,Túnez,Túnez,Youssef Msakni,74.0,False,False
2017-07-10,Guinea,Túnez,Túnez,Mohamed Amine Ben Amor,83.0,False,False
2017-07-10,Guinea,Túnez,Túnez,Youssef Msakni,90.0,False,False
2017-07-10,Libya,RD Congo,RD Congo,Cédric Bakambu,50.0,False,False
2017-07-10,Libya,RD Congo,RD Congo,Firmin Ndombe Mubele,74.0,False,False
2017-07-10,Marruecos,Gabon,Marruecos,Khalid Boutaïb,38.0,False,False
2017-07-10,Marruecos,Gabon,Marruecos,Khalid Boutaïb,56.0,False,False
2017-07-10,Marruecos,Gabon,Marruecos,Khalid Boutaïb,71.0,False,False
2017-07-10,South Africa,Burkina Faso,South Africa,Percy Tau,2.0,False,False
2017-07-10,South Africa,Burkina Faso,South Africa,Themba Zwane,34.0,False,False
2017-07-10,South Africa,Burkina Faso,South Africa,Sibusiso Vilakazi,45.0,False,False
2017-07-10,Suecia,Luxembourg,Suecia,Andreas Granqvist,10.0,False,False
2017-07-10,Suecia,Luxembourg,Suecia,Marcus Berg,18.0,False,False
2017-07-10,Suecia,Luxembourg,Suecia,Marcus Berg,37.0,False,False
2017-07-10,Suecia,Luxembourg,Suecia,Marcus Berg,54.0,False,False
2017-07-10,Suecia,Luxembourg,Suecia,Mikael Lustig,60.0,False,False
2017-07-10,Suecia,Luxembourg,Suecia,Andreas Granqvist,67.0,False,False
2017-07-10,Suecia,Luxembourg,Suecia,Marcus Berg,71.0,False,False
2017-07-10,Suecia,Luxembourg,Suecia,Ola Toivonen,76.0,False,False
2017-07-10,Suiza,Hungary,Suiza,Granit Xhaka,18.0,False,False
2017-07-10,Suiza,Hungary,Suiza,Fabian Frei,20.0,False,False
2017-07-10,Suiza,Hungary,Suiza,Steven Zuber,43.0,False,False
2017-07-10,Suiza,Hungary,Suiza,Steven Zuber,49.0,False,False
2017-07-10,Suiza,Hungary,Suiza,Stephan Lichtsteiner,83.0,False,False
2017-08-10,Czech Republic,San Marino,Czech Republic,Michael Krmen?ík,8.0,False,False
2017-08-10,Czech Republic,San Marino,Czech Republic,Michael Krmen?ík,23.0,False,False
2017-08-10,Czech Republic,San Marino,Czech Republic,Jan Kopic,27.0,False,False
2017-08-10,Czech Republic,San Marino,Czech Republic,Filip Novák,71.0,False,False
2017-08-10,Czech Republic,San Marino,Czech Republic,Václav Kadlec,83.0,False,False
2017-08-10,Egipto,RD Congo,Egipto,Mohamed Salah,62.0,False,False
2017-08-10,Egipto,RD Congo,RD Congo,Arnold Bouka Moutou,87.0,False,False
2017-08-10,Egipto,RD Congo,Egipto,Mohamed Salah,90.0,False,False
2017-08-10,Alemania,Azerbaijan,Alemania,Leon Goretzka,8.0,False,False
2017-08-10,Alemania,Azerbaijan,Alemania,Sandro Wagner,54.0,False,False
2017-08-10,Alemania,Azerbaijan,Alemania,Antonio Rüdiger,64.0,False,False
2017-08-10,Alemania,Azerbaijan,Alemania,Leon Goretzka,66.0,False,False
2017-08-10,Alemania,Azerbaijan,Alemania,Emre Can,81.0,False,False
2017-08-10,Lithuania,Inglaterra,Inglaterra,Harry Kane,27.0,False,False
2017-08-10,Noruega,Northern Ireland,Noruega,Chris Brunt,71.0,False,False
2017-08-10,Slovenia,Scotland,Scotland,Leigh Griffiths,32.0,False,False
2017-08-10,Slovenia,Scotland,Scotland,Robert Snodgrass,88.0,False,False
2017-09-10,Finland,Turquía,Turquía,Cenk Tosun,57.0,False,False
2017-09-10,Finland,Turquía,Turquía,Cenk Tosun,83.0,False,False
2017-09-10,Israel,España,España,Asier Illarramendi,76.0,False,False
2017-09-10,Moldova,Austria,Austria,Louis Schaub,69.0,False,False
2017-09-10,Ucrania,Croacia,Croacia,Andrej Kramari?,62.0,False,False
2017-09-10,Ucrania,Croacia,Croacia,Andrej Kramari?,70.0,False,False
2017-10-10,Australia,Syria,Australia,Tim Cahill,13.0,False,False
2017-10-10,Australia,Syria,Australia,Tim Cahill,109.0,False,False
2017-10-10,Bélgica,Cyprus,Bélgica,Eden Hazard,12.0,False,False
2017-10-10,Bélgica,Cyprus,Bélgica,Thorgan Hazard,52.0,False,False
2017-10-10,Bélgica,Cyprus,Bélgica,Eden Hazard,63.0,False,False
2017-10-10,Bélgica,Cyprus,Bélgica,Romelu Lukaku,78.0,False,False
2017-10-10,Brasil,Chile,Brasil,Paulinho,55.0,False,False
2017-10-10,Brasil,Chile,Brasil,Gabriel Jesus,57.0,False,False
2017-10-10,Brasil,Chile,Brasil,Gabriel Jesus,90.0,False,False
2017-10-10,Ecuador,Argentina,Ecuador,Romario Ibarra,1.0,False,False
2017-10-10,Ecuador,Argentina,Argentina,Lionel Messi,11.0,False,False
2017-10-10,Ecuador,Argentina,Argentina,Lionel Messi,19.0,False,False
2017-10-10,Ecuador,Argentina,Argentina,Lionel Messi,62.0,False,False
2017-10-10,Estonia,Bosnia y Herzegovina,Bosnia y Herzegovina,Izet Hajrovi?,48.0,False,False
2017-10-10,Estonia,Bosnia y Herzegovina,Bosnia y Herzegovina,Izet Hajrovi?,84.0,False,False
2017-10-10,Francia,Belarus,Francia,Antoine Griezmann,27.0,False,False
2017-10-10,Francia,Belarus,Francia,Olivier Giroud,33.0,False,False
2017-10-10,Honduras,México,México,Oribe Peralta,17.0,False,False
2017-10-10,Honduras,México,México,Carlos Vela,37.0,False,False
2017-10-10,Países Bajos,Suecia,Países Bajos,Arjen Robben,16.0,False,False
2017-10-10,Países Bajos,Suecia,Países Bajos,Arjen Robben,40.0,False,False
2017-10-10,Panamá,Costa Rica,Panamá,Gabriel Torres,53.0,False,False
2017-10-10,Panamá,Costa Rica,Panamá,Román Torres,88.0,False,False
2017-10-10,Perú,Colombia,Colombia,James Rodríguez,55.0,False,False
2017-10-10,Portugal,Suiza,Portugal,Johan Djourou,41.0,False,False
2017-10-10,Portugal,Suiza,Portugal,André Silva,57.0,False,False
2017-10-10,Trinidad And Tobago,Estados Unidos,Estados Unidos,Christian Pulisic,47.0,False,False
2017-10-10,Uruguay,Bolivia,Uruguay,Martín Cáceres,39.0,False,False
2017-10-10,Uruguay,Bolivia,Uruguay,Edinson Cavani,42.0,False,False
2017-10-10,Uruguay,Bolivia,Uruguay,Luis Suárez,60.0,False,False
2017-10-10,Uruguay,Bolivia,Uruguay,Luis Suárez,76.0,False,False
2017-09-11,Croacia,Greece,Croacia,Luka Modri?,13.0,False,False
2017-09-11,Croacia,Greece,Croacia,Nikola Kalini?,19.0,False,False
2017-09-11,Croacia,Greece,Croacia,Ivan Perii?,33.0,False,False
2017-09-11,Croacia,Greece,Croacia,Andrej Kramari?,49.0,False,False
2017-09-11,Northern Ireland,Suiza,Suiza,Ricardo Rodríguez,58.0,False,False
2017-10-11,South Africa,Senegal,Senegal,Diafra Sakho,11.0,False,False
2017-10-11,South Africa,Senegal,Senegal,Thamsanqa Mkhize,38.0,False,False
2017-10-11,Suecia,Italia,Suecia,Jakob Johansson,61.0,False,False
2017-11-11,RD Congo,Guinea,RD Congo,Ousmane Sidibé,61.0,False,False
2017-11-11,RD Congo,Guinea,RD Congo,Jonathan Bolingi,90.0,False,False
2017-11-11,RD Congo,Guinea,RD Congo,Neeskens Kebano,90.0,False,False
2017-11-11,Costa de Marfil,Marruecos,Marruecos,Nabil Dirar,24.0,False,False
2017-11-11,Costa de Marfil,Marruecos,Marruecos,Medhi Benatia,30.0,False,False
2017-12-11,RD Congo,Uganda,RD Congo,Marvin Baudry,10.0,False,False
2017-12-11,Ghana,Egipto,Egipto,Shikabala,61.0,False,False
2017-12-11,Ghana,Egipto,Ghana,Edwin Gyasi,63.0,False,False
,Senegal,South Africa,Senegal,Opa Nguette,55.0,False,False
,Senegal,South Africa,South Africa,Percy Tau,63.0,False,False
,Senegal,South Africa,Senegal,Kara Mbodji,90.0,False,False
,Australia,Honduras,Australia,Mile Jedinak,54.0,False,False
,Australia,Honduras,Australia,Mile Jedinak,72.0,False,False
,Australia,Honduras,Australia,Mile Jedinak,85.0,False,False
,Egipto,Uruguay,Uruguay,José María Giménez,89.0,False,False
,Marruecos,Iran,Iran,Aziz Bouhaddouz,90.0,False,False
,Portugal,España,Portugal,Cristiano Ronaldo,4.0,False,False
,Portugal,España,España,Diego Costa,24.0,False,False
,Portugal,España,Portugal,Cristiano Ronaldo,44.0,False,False
,Portugal,España,España,Diego Costa,55.0,False,False
,Portugal,España,España,Nacho,58.0,False,False
,Portugal,España,Portugal,Cristiano Ronaldo,88.0,False,False
,Argentina,Iceland,Argentina,Sergio Agüero,19.0,False,False
,Croacia,Nigeria,Croacia,Oghenekaro Etebo,32.0,False,False
,Croacia,Nigeria,Croacia,Luka Modri?,71.0,False,False
,Francia,Australia,Francia,Antoine Griezmann,58.0,False,False
,Francia,Australia,Australia,Mile Jedinak,62.0,False,False
,Francia,Australia,Francia,Aziz Behich,81.0,False,False
,Brasil,Suiza,Brasil,Philippe Coutinho,20.0,False,False
,Brasil,Suiza,Suiza,Steven Zuber,50.0,False,False
,Alemania,México,México,Hirving Lozano,35.0,False,False
,Bélgica,Panamá,Bélgica,Dries Mertens,47.0,False,False
,Bélgica,Panamá,Bélgica,Romelu Lukaku,69.0,False,False
,Bélgica,Panamá,Bélgica,Romelu Lukaku,75.0,False,False
,Suecia,Corea del Sur,Suecia,Andreas Granqvist,65.0,False,False
,Túnez,Inglaterra,Inglaterra,Harry Kane,11.0,False,False
,Túnez,Inglaterra,Túnez,Ferjani Sassi,35.0,False,False
,Túnez,Inglaterra,Inglaterra,Harry Kane,90.0,False,False
,Colombia,Japón,Japón,Shinji Kagawa,6.0,False,False
,Colombia,Japón,Colombia,Juan Fernando Quintero,39.0,False,False
,Colombia,Japón,Japón,Yuya Osako,73.0,False,False
,Polonia,Senegal,Senegal,Thiago Cionek,37.0,False,False
,Polonia,Senegal,Senegal,M'Baye Niang,60.0,False,False
,Russia,Egipto,Egipto,Mohamed Salah,73.0,False,False
,Iran,España,España,Diego Costa,54.0,False,False
,Portugal,Marruecos,Portugal,Cristiano Ronaldo,4.0,False,False
,Uruguay,Arabia Saudita,Uruguay,Luis Suárez,23.0,False,False
,Argentina,Croacia,Croacia,Ante Rebi?,53.0,False,False
,Argentina,Croacia,Croacia,Luka Modri?,80.0,False,False
,Argentina,Croacia,Croacia,Ivan Rakiti?,90.0,False,False
,Dinamarca,Australia,Australia,Mile Jedinak,38.0,False,False
,Francia,Perú,Francia,Kylian Mbappé,34.0,False,False
,Brasil,Costa Rica,Brasil,Philippe Coutinho,90.0,False,False
,Brasil,Costa Rica,Brasil,Neymar,90.0,False,False
,Serbia,Suiza,Suiza,Granit Xhaka,52.0,False,False
,Serbia,Suiza,Suiza,Xherdan Shaqiri,90.0,False,False
,Bélgica,Túnez,Bélgica,Eden Hazard,6.0,False,False
,Bélgica,Túnez,Bélgica,Romelu Lukaku,16.0,False,False
,Bélgica,Túnez,Túnez,Dylan Bronn,18.0,False,False
,Bélgica,Túnez,Bélgica,Romelu Lukaku,45.0,False,False
,Bélgica,Túnez,Bélgica,Eden Hazard,51.0,False,False
,Bélgica,Túnez,Bélgica,Michy Batshuayi,90.0,False,False
,Bélgica,Túnez,Túnez,Wahbi Khazri,90.0,False,False
,Alemania,Suecia,Suecia,Ola Toivonen,32.0,False,False
,Alemania,Suecia,Alemania,Marco Reus,48.0,False,False
,Alemania,Suecia,Alemania,Toni Kroos,90.0,False,False
,Corea del Sur,México,México,Carlos Vela,26.0,False,False
,Corea del Sur,México,México,Javier Hernández,66.0,False,False
,Corea del Sur,México,Corea del Sur,Son Heung-min,90.0,False,False
,Inglaterra,Panamá,Inglaterra,John Stones,8.0,False,False
,Inglaterra,Panamá,Inglaterra,Harry Kane,22.0,False,False
,Inglaterra,Panamá,Inglaterra,Jesse Lingard,36.0,False,False
,Inglaterra,Panamá,Inglaterra,John Stones,40.0,False,False
,Inglaterra,Panamá,Inglaterra,Harry Kane,45.0,False,False
,Inglaterra,Panamá,Inglaterra,Harry Kane,62.0,False,False
,Inglaterra,Panamá,Panamá,Felipe Baloy,78.0,False,False
,Japón,Senegal,Senegal,Sadio Mané,11.0,False,False
,Japón,Senegal,Japón,Takashi Inui,34.0,False,False
,Japón,Senegal,Senegal,Moussa Wagué,71.0,False,False
,Japón,Senegal,Japón,Keisuke Honda,78.0,False,False
,Polonia,Colombia,Colombia,Yerry Mina,40.0,False,False
,Polonia,Colombia,Colombia,Radamel Falcao,70.0,False,False
,Polonia,Colombia,Colombia,Juan Cuadrado,75.0,False,False
,Iran,Portugal,Portugal,Ricardo Quaresma,45.0,False,False
,Iran,Portugal,Iran,Karim Ansarifard,90.0,False,False
,Russia,Uruguay,Uruguay,Luis Suárez,10.0,False,False
,Russia,Uruguay,Uruguay,Denis Cheryshev,23.0,False,False
,Russia,Uruguay,Uruguay,Edinson Cavani,90.0,False,False
,Arabia Saudita,Egipto,Egipto,Mohamed Salah,22.0,False,False
,Arabia Saudita,Egipto,Arabia Saudita,Salman Al-Faraj,45.0,False,False
,Arabia Saudita,Egipto,Arabia Saudita,Salem Al-Dawsari,90.0,False,False
,España,Marruecos,Marruecos,Khalid Boutaïb,14.0,False,False
,España,Marruecos,España,Isco,19.0,False,False
,España,Marruecos,Marruecos,Youssef En-Nesyri,81.0,False,False
,España,Marruecos,España,Iago Aspas,90.0,False,False
,Iceland,Croacia,Croacia,Milan Badelj,53.0,False,False
,Iceland,Croacia,Croacia,Ivan Perii?,90.0,False,False
,Nigeria,Argentina,Argentina,Lionel Messi,14.0,False,False
,Nigeria,Argentina,Argentina,Marcos Rojo,86.0,False,False
,México,Suecia,Suecia,Ludwig Augustinsson,50.0,False,False
,México,Suecia,Suecia,Andreas Granqvist,62.0,False,False
,México,Suecia,Suecia,Edson Álvarez,74.0,False,False
,Serbia,Brasil,Brasil,Paulinho,36.0,False,False
,Serbia,Brasil,Brasil,Thiago Silva,68.0,False,False
,Corea del Sur,Alemania,Corea del Sur,Kim Young-gwon,90.0,False,False
,Corea del Sur,Alemania,Corea del Sur,Son Heung-min,90.0,False,False
,Suiza,Costa Rica,Suiza,Blerim Demaili,31.0,False,False
,Suiza,Costa Rica,Suiza,Josip Drmi?,88.0,False,False
,Inglaterra,Bélgica,Bélgica,Adnan Januzaj,51.0,False,False
,Panamá,Túnez,Panamá,Yassine Meriah,33.0,False,False
,Panamá,Túnez,Túnez,Fakhreddine Ben Youssef,51.0,False,False
,Panamá,Túnez,Túnez,Wahbi Khazri,66.0,False,False
,Senegal,Colombia,Colombia,Yerry Mina,74.0,False,False
,Francia,Argentina,Francia,Antoine Griezmann,13.0,False,False
,Francia,Argentina,Argentina,Ángel Di María,41.0,False,False
,Francia,Argentina,Argentina,Gabriel Mercado,48.0,False,False
,Francia,Argentina,Francia,Benjamin Pavard,57.0,False,False
,Francia,Argentina,Francia,Kylian Mbappé,64.0,False,False
,Francia,Argentina,Francia,Kylian Mbappé,68.0,False,False
,Francia,Argentina,Argentina,Sergio Agüero,90.0,False,False
,Uruguay,Portugal,Uruguay,Edinson Cavani,7.0,False,False
,Uruguay,Portugal,Portugal,Pepe,55.0,False,False
,Uruguay,Portugal,Uruguay,Edinson Cavani,62.0,False,False
2018-01-07,Croacia,Dinamarca,Croacia,Mario Manduki?,4.0,False,False
2018-01-07,Russia,España,España,Sergei Ignashevich,12.0,False,False
2018-02-07,Bélgica,Japón,Japón,Genki Haraguchi,48.0,False,False
2018-02-07,Bélgica,Japón,Japón,Takashi Inui,52.0,False,False
2018-02-07,Bélgica,Japón,Bélgica,Jan Vertonghen,69.0,False,False
2018-02-07,Bélgica,Japón,Bélgica,Marouane Fellaini,74.0,False,False
2018-02-07,Bélgica,Japón,Bélgica,Nacer Chadli,90.0,False,False
2018-02-07,Brasil,México,Brasil,Neymar,51.0,False,False
2018-02-07,Brasil,México,Brasil,Roberto Firmino,88.0,False,False
2018-03-07,Colombia,Inglaterra,Inglaterra,Harry Kane,57.0,False,False
2018-03-07,Colombia,Inglaterra,Colombia,Yerry Mina,90.0,False,False
2018-03-07,Suecia,Suiza,Suecia,Emil Forsberg,66.0,False,False
2018-06-07,Brasil,Bélgica,Bélgica,Fernandinho,13.0,False,False
2018-06-07,Brasil,Bélgica,Bélgica,Kevin De Bruyne,31.0,False,False
2018-06-07,Brasil,Bélgica,Brasil,Renato Augusto,76.0,False,False
2018-06-07,Uruguay,Francia,Francia,Raphaël Varane,40.0,False,False
2018-06-07,Uruguay,Francia,Francia,Antoine Griezmann,61.0,False,False
2018-07-07,Russia,Croacia,Croacia,Andrej Kramari?,39.0,False,False
2018-07-07,Russia,Croacia,Croacia,Domagoj Vida,101.0,False,False
2018-07-07,Suecia,Inglaterra,Inglaterra,Harry Maguire,30.0,False,False
2018-07-07,Suecia,Inglaterra,Inglaterra,Dele Alli,59.0,False,False
2018-10-07,Francia,Bélgica,Francia,Samuel Umtiti,51.0,False,False
2018-11-07,Croacia,Inglaterra,Inglaterra,Kieran Trippier,5.0,False,False
2018-11-07,Croacia,Inglaterra,Croacia,Ivan Perii?,68.0,False,False
2018-11-07,Croacia,Inglaterra,Croacia,Mario Manduki?,109.0,False,False
,Bélgica,Inglaterra,Bélgica,Thomas Meunier,4.0,False,False
,Bélgica,Inglaterra,Bélgica,Eden Hazard,82.0,False,False
,Francia,Croacia,Francia,Mario Manduki?,18.0,False,False
,Francia,Croacia,Croacia,Ivan Perii?,28.0,False,False
,Francia,Croacia,Francia,Antoine Griezmann,38.0,False,False
